run_id,epoch,loss_train,loss_test,acc_train,acc_test,num_layers,num_epochs,batch_size,hidden_size,learntime
9, 91, 2.65252304,5.23944950,0.98117536,0.96145332,1,100,150,900,1.14000000
9, 92, 2.65071487,5.30344963,0.98115158,0.95972610,1,100,150,900,1.14000000
9, 93, 2.65248299,5.30814886,0.98066247,0.95996940,1,100,150,900,1.14000000
9, 94, 2.68400145,5.07605982,0.97836620,0.95777994,1,100,150,900,1.14000000
9, 95, 2.88728976,4.69478941,0.96637088,0.94744682,1,100,150,900,1.14000000
9, 96, 2.89388418,4.57247448,0.96702927,0.95110810,1,100,150,900,1.14000000
9, 97, 2.79808235,4.78542137,0.97212476,0.95698321,1,100,150,900,1.14000000
9, 98, 2.73727632,4.87461853,0.97487009,0.95812666,1,100,150,900,1.14000000
9, 99, 2.68837333,4.94219780,0.97751790,0.95959842,1,100,150,900,1.14000000
10, 0, 5.89864445,6.18078995,0.85119289,0.90073836,1,100,150,1000,1.24000000
10, 1, 5.54008341,5.90488911,0.89908463,0.89606136,1,100,150,1000,1.24000000
10, 2, 5.19175720,5.52915859,0.90844440,0.91333985,1,100,150,1000,1.24000000
10, 3, 4.85502148,5.31443453,0.91886669,0.92020631,1,100,150,1000,1.24000000
10, 4, 4.57986784,5.08200455,0.92359555,0.92569822,1,100,150,1000,1.24000000
10, 5, 4.40645409,4.95410013,0.92949754,0.92908573,1,100,150,1000,1.24000000
10, 6, 4.26487780,4.88023710,0.93028533,0.93048465,1,100,150,1000,1.24000000
10, 7, 4.19659901,4.79694414,0.93306452,0.93123251,1,100,150,1000,1.24000000
10, 8, 4.03779364,4.72369194,0.93671906,0.93205971,1,100,150,1000,1.24000000
10, 9, 3.93627357,4.63075972,0.93907893,0.93497300,1,100,150,1000,1.24000000
10, 10, 3.85281420,4.58617401,0.94114459,0.93590361,1,100,150,1000,1.24000000
10, 11, 3.76421332,4.51862669,0.94298738,0.93879843,1,100,150,1000,1.24000000
10, 12, 3.68975997,4.48607683,0.94525045,0.93854296,1,100,150,1000,1.24000000
10, 13, 3.62810731,4.43605518,0.94907290,0.94111562,1,100,150,1000,1.24000000
10, 14, 3.56244159,4.37400293,0.95179236,0.94429642,1,100,150,1000,1.24000000
10, 15, 3.49923348,4.41750240,0.95610058,0.94621217,1,100,150,1000,1.24000000
10, 16, 3.44358945,4.32136250,0.95959771,0.95015931,1,100,150,1000,1.24000000
10, 17, 3.38409662,4.30745316,0.96312845,0.95195955,1,100,150,1000,1.24000000
10, 18, 3.31441545,4.31810713,0.96521688,0.95405173,1,100,150,1000,1.24000000
10, 19, 3.25846004,4.28794384,0.96810943,0.95864350,1,100,150,1000,1.24000000
10, 20, 3.21806192,4.31319571,0.96926218,0.95955569,1,100,150,1000,1.24000000
10, 21, 3.18843460,4.29369497,0.97031862,0.96052289,1,100,150,1000,1.24000000
10, 22, 3.13744378,4.28803062,0.97137088,0.95904493,1,100,150,1000,1.24000000
10, 23, 3.07957077,4.27329874,0.97270960,0.96006054,1,100,150,1000,1.24000000
10, 24, 3.02763677,4.29477119,0.97359997,0.96137434,1,100,150,1000,1.24000000
10, 25, 2.99283886,4.34154797,0.97424936,0.96139860,1,100,150,1000,1.24000000
10, 26, 2.95928240,4.35531569,0.97496718,0.96079040,1,100,150,1000,1.24000000
10, 27, 2.92244673,4.30281401,0.97592837,0.96299815,1,100,150,1000,1.24000000
10, 28, 2.89111471,4.35554218,0.97680074,0.96398944,1,100,150,1000,1.24000000
10, 29, 2.87344313,4.38232660,0.97692692,0.96241421,1,100,150,1000,1.24000000
10, 30, 2.84673333,4.48794270,0.97768182,0.96146548,1,100,150,1000,1.24000000
10, 31, 2.82274914,4.41884470,0.97834843,0.96310753,1,100,150,1000,1.24000000
10, 32, 2.80656195,4.47092581,0.97866184,0.96272439,1,100,150,1000,1.24000000
10, 33, 2.81070447,4.45863056,0.97860414,0.96287644,1,100,150,1000,1.24000000
10, 34, 2.79268575,4.48815823,0.97916538,0.96165407,1,100,150,1000,1.24000000
10, 35, 2.77456856,4.53139973,0.97973377,0.96377045,1,100,150,1000,1.24000000
10, 36, 2.75938725,4.57249355,0.98040748,0.96386790,1,100,150,1000,1.24000000
10, 37, 2.76063347,4.53389597,0.98051095,0.96346635,1,100,150,1000,1.24000000
10, 38, 2.74758506,4.61283541,0.98113030,0.96420228,1,100,150,1000,1.24000000
10, 39, 2.73389792,4.62113953,0.98154277,0.96347255,1,100,150,1000,1.24000000
10, 40, 2.72316599,4.67517281,0.98179662,0.96315622,1,100,150,1000,1.24000000
10, 41, 2.71185541,4.69178772,0.98256695,0.96350288,1,100,150,1000,1.24000000
10, 42, 2.70415950,4.71714020,0.98275238,0.96409291,1,100,150,1000,1.24000000
10, 43, 2.69920230,4.71226120,0.98305130,0.96412331,1,100,150,1000,1.24000000
10, 44, 2.69733191,4.78015804,0.98280638,0.96335089,1,100,150,1000,1.24000000
10, 45, 2.69612360,4.83661890,0.98262095,0.96321708,1,100,150,1000,1.24000000
10, 46, 2.68947291,4.81680155,0.98267019,0.96411115,1,100,150,1000,1.24000000
10, 47, 2.68627620,4.83172178,0.98304677,0.96297985,1,100,150,1000,1.24000000
10, 48, 2.69003367,4.83708620,0.98246193,0.96197629,1,100,150,1000,1.24000000
10, 49, 2.68990946,4.81086683,0.98164439,0.96208584,1,100,150,1000,1.24000000
10, 50, 2.68910384,4.79995918,0.98198146,0.96231699,1,100,150,1000,1.24000000
10, 51, 2.77024579,4.75180674,0.97896171,0.95013499,1,100,150,1000,1.24000000
10, 52, 3.17196870,4.46047926,0.95793539,0.95445305,1,100,150,1000,1.24000000
10, 53, 2.88545179,4.54393005,0.97197449,0.95923346,1,100,150,1000,1.24000000
10, 54, 2.77611876,4.66593027,0.97722888,0.95985389,1,100,150,1000,1.24000000
10, 55, 2.71396613,4.65390635,0.98021233,0.96285832,1,100,150,1000,1.24000000
10, 56, 2.69007802,4.79332209,0.98189539,0.96318662,1,100,150,1000,1.24000000
10, 57, 2.67569685,4.87346697,0.98324436,0.96248114,1,100,150,1000,1.24000000
10, 58, 2.66893077,4.92852688,0.98380119,0.96335083,1,100,150,1000,1.24000000
10, 59, 2.66390657,4.97002697,0.98465347,0.96306497,1,100,150,1000,1.24000000
10, 60, 2.66071248,4.97065544,0.98474598,0.96429956,1,100,150,1000,1.24000000
10, 61, 2.65973401,4.99763298,0.98478258,0.96419621,1,100,150,1000,1.24000000
10, 62, 2.65867209,5.05939341,0.98458028,0.96306497,1,100,150,1000,1.24000000
10, 63, 2.65848422,5.09252644,0.98447812,0.96308333,1,100,150,1000,1.24000000
10, 64, 2.65621305,5.07371998,0.98438329,0.96318662,1,100,150,1000,1.24000000
10, 65, 2.65446067,5.11103916,0.98479551,0.96280342,1,100,150,1000,1.24000000
10, 66, 2.65492439,5.07483530,0.98420584,0.96329606,1,100,150,1000,1.24000000
10, 67, 2.65373397,5.15952349,0.98406929,0.96355760,1,100,150,1000,1.24000000
10, 68, 2.65293884,5.14288473,0.98429537,0.96374017,1,100,150,1000,1.24000000
10, 69, 2.65166545,5.17123795,0.98473454,0.96304059,1,100,150,1000,1.24000000
10, 70, 2.65254951,5.23833609,0.98426682,0.96286428,1,100,150,1000,1.24000000
10, 71, 2.65192986,5.18502331,0.98392516,0.96290690,1,100,150,1000,1.24000000
10, 72, 2.65281296,5.18318653,0.98342776,0.96192771,1,100,150,1000,1.24000000
10, 73, 2.65123534,5.21607685,0.98358065,0.96291906,1,100,150,1000,1.24000000
10, 74, 2.65126204,5.21231604,0.98355693,0.96192771,1,100,150,1000,1.24000000
10, 75, 2.65354466,5.25623035,0.98242742,0.96170878,1,100,150,1000,1.24000000
10, 76, 2.65927005,5.16879082,0.98119354,0.96036470,1,100,150,1000,1.24000000
10, 77, 2.67688131,4.94722223,0.97896433,0.95868599,1,100,150,1000,1.24000000
10, 78, 2.68403196,5.03173637,0.97669840,0.95852184,1,100,150,1000,1.24000000
10, 79, 2.68102884,4.98459339,0.97775716,0.95711100,1,100,150,1000,1.24000000
10, 80, 2.69353342,5.07065344,0.97568130,0.95537758,1,100,150,1000,1.24000000
10, 81, 2.70632458,5.00503826,0.97606701,0.95492142,1,100,150,1000,1.24000000
10, 82, 2.74637771,4.81691790,0.97422147,0.95802927,1,100,150,1000,1.24000000
10, 83, 2.79428720,4.78381157,0.97107774,0.95121145,1,100,150,1000,1.24000000
10, 84, 2.81076002,4.77702761,0.96940541,0.95497006,1,100,150,1000,1.24000000
10, 85, 2.72866893,4.91811371,0.97493398,0.95651478,1,100,150,1000,1.24000000
10, 86, 2.67859912,5.03236008,0.97764307,0.95915431,1,100,150,1000,1.24000000
10, 87, 2.65959477,5.11011267,0.97899270,0.95984161,1,100,150,1000,1.24000000
10, 88, 2.65389419,5.20027161,0.98059547,0.96017617,1,100,150,1000,1.24000000
10, 89, 2.65039253,5.26157856,0.98168546,0.96111876,1,100,150,1000,1.24000000
10, 90, 2.64952493,5.29125071,0.98115981,0.96034032,1,100,150,1000,1.24000000
10, 91, 2.64712548,5.33147860,0.98189688,0.96158099,1,100,150,1000,1.24000000
10, 92, 2.64831948,5.35257578,0.98147374,0.96001804,1,100,150,1000,1.24000000
10, 93, 2.64648581,5.37096167,0.98129183,0.96032816,1,100,150,1000,1.24000000
10, 94, 2.64552259,5.37851906,0.98182034,0.96029162,1,100,150,1000,1.24000000
10, 95, 2.64569116,5.39439011,0.98119235,0.96058363,1,100,150,1000,1.24000000
10, 96, 2.64493656,5.44511318,0.98186558,0.96108228,1,100,150,1000,1.24000000
10, 97, 2.64514399,5.43813324,0.98209512,0.96126479,1,100,150,1000,1.24000000
10, 98, 2.64417648,5.49904394,0.98231852,0.96132565,1,100,150,1000,1.24000000
10, 99, 2.64397740,5.49083233,0.98245460,0.96159321,1,100,150,1000,1.24000000
11, 0, 6.06378460,6.27622747,0.81252581,0.90233785,1,100,200,600,0.67000000
11, 1, 5.66634846,6.15230417,0.90060657,0.90167493,1,100,200,600,0.67000000
11, 2, 5.62493706,6.12510252,0.90192908,0.90370017,1,100,200,600,0.67000000
11, 3, 5.49208021,5.88475180,0.91013640,0.90951449,1,100,200,600,0.67000000
11, 4, 5.30726385,5.75092602,0.91034228,0.91275001,1,100,200,600,0.67000000
11, 5, 5.07012701,5.53157806,0.91524076,0.91611928,1,100,200,600,0.67000000
11, 6, 4.83039761,5.32900238,0.92088032,0.92209160,1,100,200,600,0.67000000
11, 7, 4.68103886,5.20017242,0.92325103,0.92625773,1,100,200,600,0.67000000
11, 8, 4.59233665,5.13540459,0.92366666,0.92390406,1,100,200,600,0.67000000
11, 9, 4.47694969,5.03843307,0.92582148,0.92474335,1,100,200,600,0.67000000
11, 10, 4.40101242,4.97874260,0.92691040,0.92671388,1,100,200,600,0.67000000
11, 11, 4.33158779,4.93881512,0.92805094,0.92845327,1,100,200,600,0.67000000
11, 12, 4.25070477,4.85545015,0.93079978,0.92873913,1,100,200,600,0.67000000
11, 13, 4.14740992,4.78611326,0.93148482,0.92862964,1,100,200,600,0.67000000
11, 14, 4.04787397,4.73403120,0.93219078,0.92540014,1,100,200,600,0.67000000
11, 15, 3.95047140,4.66734362,0.93531412,0.93112934,1,100,200,600,0.67000000
11, 16, 3.88902235,4.60222101,0.93701476,0.93091035,1,100,200,600,0.67000000
11, 17, 3.83696222,4.52449131,0.93894356,0.93350720,1,100,200,600,0.67000000
11, 18, 3.74818039,4.51928520,0.94083512,0.93865252,1,100,200,600,0.67000000
11, 19, 3.69843197,4.48164558,0.94480932,0.93766111,1,100,200,600,0.67000000
11, 20, 3.63733077,4.43666506,0.94754148,0.94183332,1,100,200,600,0.67000000
11, 21, 3.59509754,4.39654589,0.95180172,0.94618797,1,100,200,600,0.67000000
11, 22, 3.54101110,4.37970114,0.95407510,0.94627911,1,100,200,600,0.67000000
11, 23, 3.50213432,4.33779287,0.95732224,0.94893086,1,100,200,600,0.67000000
11, 24, 3.45732331,4.32129955,0.95969844,0.95132101,1,100,200,600,0.67000000
11, 25, 3.40460134,4.28874016,0.96149796,0.95417345,1,100,200,600,0.67000000
11, 26, 3.37608790,4.29141712,0.96281427,0.95417953,1,100,200,600,0.67000000
11, 27, 3.32560897,4.26885366,0.96327507,0.95649660,1,100,200,600,0.67000000
11, 28, 3.28693080,4.29137039,0.96390063,0.95487881,1,100,200,600,0.67000000
11, 29, 3.25355887,4.27728462,0.96529746,0.95491534,1,100,200,600,0.67000000
11, 30, 3.22698188,4.29514027,0.96590650,0.95497006,1,100,200,600,0.67000000
11, 31, 3.19882035,4.25992727,0.96635318,0.95643580,1,100,200,600,0.67000000
11, 32, 3.16132951,4.26451302,0.96647638,0.95698321,1,100,200,600,0.67000000
11, 33, 3.13496137,4.26540756,0.96710312,0.95708048,1,100,200,600,0.67000000
11, 34, 3.10100102,4.25963926,0.96804857,0.95737851,1,100,200,600,0.67000000
11, 35, 3.06135058,4.29481936,0.96810001,0.95743328,1,100,200,600,0.67000000
11, 36, 3.02913761,4.26622438,0.96865427,0.95843679,1,100,200,600,0.67000000
11, 37, 3.00254679,4.30838776,0.96915901,0.95717180,1,100,200,600,0.67000000
11, 38, 2.97918701,4.30697107,0.96931565,0.95860094,1,100,200,600,0.67000000
11, 39, 2.96489596,4.35590076,0.96983129,0.95692235,1,100,200,600,0.67000000
11, 40, 2.95365715,4.30977535,0.97000366,0.95805973,1,100,200,600,0.67000000
11, 41, 2.93175435,4.32799625,0.97058976,0.95816910,1,100,200,600,0.67000000
11, 42, 2.91794777,4.37973642,0.97085637,0.95805967,1,100,200,600,0.67000000
11, 43, 2.89527583,4.33469534,0.97160238,0.95954365,1,100,200,600,0.67000000
11, 44, 2.87684798,4.39164114,0.97196627,0.95794410,1,100,200,600,0.67000000
11, 45, 2.86532211,4.40935040,0.97206390,0.95844889,1,100,200,600,0.67000000
11, 46, 2.85069203,4.41964245,0.97259259,0.95844889,1,100,200,600,0.67000000
11, 47, 2.83985138,4.42423964,0.97257763,0.95982343,1,100,200,600,0.67000000
11, 48, 2.84899306,4.43508863,0.97306460,0.95973217,1,100,200,600,0.67000000
11, 49, 2.82504129,4.45324802,0.97333145,0.95930034,1,100,200,600,0.67000000
11, 50, 2.80976272,4.47376585,0.97433841,0.96001196,1,100,200,600,0.67000000
11, 51, 2.79809809,4.47352171,0.97451317,0.96001196,1,100,200,600,0.67000000
11, 52, 2.78763151,4.50077295,0.97467363,0.96021873,1,100,200,600,0.67000000
11, 53, 2.77358007,4.52744198,0.97546667,0.95910573,1,100,200,600,0.67000000
11, 54, 2.76393747,4.56284904,0.97537738,0.95996326,1,100,200,600,0.67000000
11, 55, 2.75517321,4.55702591,0.97573215,0.96013361,1,100,200,600,0.67000000
11, 56, 2.74704504,4.58624220,0.97671813,0.96032208,1,100,200,600,0.67000000
11, 57, 2.74554896,4.60856342,0.97646791,0.95985371,1,100,200,600,0.67000000
11, 58, 2.74374580,4.59359789,0.97642833,0.95936728,1,100,200,600,0.67000000
11, 59, 2.73638010,4.61653805,0.97675478,0.96042550,1,100,200,600,0.67000000
11, 60, 2.72683096,4.66641903,0.97713298,0.96054709,1,100,200,600,0.67000000
11, 61, 2.72367454,4.66989183,0.97758430,0.96101540,1,100,200,600,0.67000000
11, 62, 2.71918201,4.68279219,0.97796351,0.96115530,1,100,200,600,0.67000000
11, 63, 2.71252227,4.70297050,0.97802711,0.96063232,1,100,200,600,0.67000000
11, 64, 2.71055388,4.72282028,0.97807419,0.96107626,1,100,200,600,0.67000000
11, 65, 2.70918083,4.74369955,0.97863734,0.96024907,1,100,200,600,0.67000000
11, 66, 2.70749927,4.72716141,0.97882551,0.96028560,1,100,200,600,0.67000000
11, 67, 2.70707202,4.74748945,0.97889280,0.96071142,1,100,200,600,0.67000000
11, 68, 2.70427966,4.75344753,0.97870028,0.96052271,1,100,200,600,0.67000000
11, 69, 2.70137811,4.79003811,0.97874224,0.95983553,1,100,200,600,0.67000000
11, 70, 2.69916654,4.75203180,0.97946250,0.96139246,1,100,200,600,0.67000000
11, 71, 2.69929314,4.77680159,0.97885883,0.96086949,1,100,200,600,0.67000000
11, 72, 2.69682789,4.80520105,0.97940016,0.95932460,1,100,200,600,0.67000000
11, 73, 2.69722652,4.78806829,0.97899675,0.96046191,1,100,200,600,0.67000000
11, 74, 2.71592188,4.77844095,0.97861588,0.95884418,1,100,200,600,0.67000000
11, 75, 2.71466422,4.78309584,0.97726566,0.96024311,1,100,200,600,0.67000000
11, 76, 2.71190953,4.76254416,0.97800410,0.96091211,1,100,200,600,0.67000000
11, 77, 2.72547317,4.82689810,0.97749573,0.95756704,1,100,200,600,0.67000000
11, 78, 2.85516214,4.77384233,0.97322041,0.95080394,1,100,200,600,0.67000000
11, 79, 3.04222417,4.47832537,0.96288472,0.95198381,1,100,200,600,0.67000000
11, 80, 2.84488487,4.53484106,0.97157037,0.95883811,1,100,200,600,0.67000000
11, 81, 2.73889947,4.62083054,0.97680265,0.96013963,1,100,200,600,0.67000000
11, 82, 2.69887757,4.75313902,0.97974950,0.96159321,1,100,200,600,0.67000000
11, 83, 2.68316293,4.82464647,0.98106235,0.96199459,1,100,200,600,0.67000000
11, 84, 2.67784667,4.84317493,0.98165661,0.96235955,1,100,200,600,0.67000000
11, 85, 2.67382288,4.89626169,0.98203635,0.96258456,1,100,200,600,0.67000000
11, 86, 2.66938782,4.92227268,0.98236704,0.96187907,1,100,200,600,0.67000000
11, 87, 2.66671181,4.94358969,0.98256499,0.96240205,1,100,200,600,0.67000000
11, 88, 2.66404486,4.97207165,0.98304462,0.96346039,1,100,200,600,0.67000000
11, 89, 2.66299605,4.97837114,0.98323226,0.96306497,1,100,200,600,0.67000000
11, 90, 2.66278768,4.98611021,0.98304415,0.96270013,1,100,200,600,0.67000000
11, 91, 2.66144586,5.02251625,0.98287743,0.96304673,1,100,200,600,0.67000000
11, 92, 2.66034913,5.03030205,0.98314691,0.96317452,1,100,200,600,0.67000000
11, 93, 2.65961289,5.01613855,0.98326665,0.96341169,1,100,200,600,0.67000000
11, 94, 2.65978575,5.04320669,0.98279887,0.96280354,1,100,200,600,0.67000000
11, 95, 2.66007042,5.00994253,0.98255938,0.96251768,1,100,200,600,0.67000000
11, 96, 2.65908027,5.05365229,0.98238474,0.96243852,1,100,200,600,0.67000000
11, 97, 2.65903544,5.06976700,0.98229814,0.96170270,1,100,200,600,0.67000000
11, 98, 2.65703750,5.09403467,0.98257422,0.96260285,1,100,200,600,0.67000000
11, 99, 2.65637350,5.11439419,0.98278892,0.96226829,1,100,200,600,0.67000000
12, 0, 6.02569723,6.24748945,0.81794941,0.88750428,1,100,200,700,0.76000000
12, 1, 5.64755630,6.08524227,0.89968556,0.90581667,1,100,200,700,0.76000000
12, 2, 5.53176880,5.92815828,0.90739959,0.90150464,1,100,200,700,0.76000000
12, 3, 5.32377672,5.72306633,0.90827191,0.90858996,1,100,200,700,0.76000000
12, 4, 5.05646944,5.53276014,0.91435009,0.91444069,1,100,200,700,0.76000000
12, 5, 4.83033180,5.30044746,0.91991729,0.92128885,1,100,200,700,0.76000000
12, 6, 4.64742994,5.18028021,0.92267776,0.92304045,1,100,200,700,0.76000000
12, 7, 4.52149868,5.07849789,0.92597234,0.92502910,1,100,200,700,0.76000000
12, 8, 4.43390799,5.00203466,0.92690760,0.92818564,1,100,200,700,0.76000000
12, 9, 4.34433794,4.93122911,0.92803729,0.92965746,1,100,200,700,0.76000000
12, 10, 4.28061152,4.89734793,0.92971963,0.92459738,1,100,200,700,0.76000000
12, 11, 4.22166109,4.80272198,0.93049473,0.93136638,1,100,200,700,0.76000000
12, 12, 4.11551046,4.73112202,0.93321460,0.93012571,1,100,200,700,0.76000000
12, 13, 4.02962780,4.69261074,0.93416554,0.92890334,1,100,200,700,0.76000000
12, 14, 3.93773675,4.61818552,0.93503469,0.93094677,1,100,200,700,0.76000000
12, 15, 3.87101078,4.58296490,0.93891585,0.93328828,1,100,200,700,0.76000000
12, 16, 3.79274058,4.52018166,0.94148624,0.93702257,1,100,200,700,0.76000000
12, 17, 3.72613239,4.46587420,0.94395864,0.94047099,1,100,200,700,0.76000000
12, 18, 3.67477298,4.43592072,0.94762468,0.93923026,1,100,200,700,0.76000000
12, 19, 3.62113047,4.42638350,0.94844419,0.94303751,1,100,200,700,0.76000000
12, 20, 3.56697130,4.38828373,0.95143956,0.94424164,1,100,200,700,0.76000000
12, 21, 3.52265668,4.37286186,0.95623195,0.94465530,1,100,200,700,0.76000000
12, 22, 3.47560763,4.40079069,0.95793611,0.95114464,1,100,200,700,0.76000000
12, 23, 3.44543862,4.33290768,0.96020484,0.95175886,1,100,200,700,0.76000000
12, 24, 3.39153433,4.31653833,0.96143717,0.95200217,1,100,200,700,0.76000000
12, 25, 3.34995842,4.35557175,0.96363658,0.95369899,1,100,200,700,0.76000000
12, 26, 3.29471278,4.27189732,0.96545708,0.95770091,1,100,200,700,0.76000000
12, 27, 3.25880599,4.28358078,0.96698940,0.95709264,1,100,200,700,0.76000000
12, 28, 3.21585083,4.28288984,0.96801043,0.95804757,1,100,200,700,0.76000000
12, 29, 3.17720199,4.28527164,0.96924508,0.95689803,1,100,200,700,0.76000000
12, 30, 3.15850210,4.29749012,0.96892709,0.96010315,1,100,200,700,0.76000000
12, 31, 3.12972474,4.29020691,0.97018707,0.95981723,1,100,200,700,0.76000000
12, 32, 3.08702159,4.26173687,0.97056013,0.95980507,1,100,200,700,0.76000000
12, 33, 3.06122470,4.29451704,0.97143364,0.96071142,1,100,200,700,0.76000000
12, 34, 3.02700210,4.33998728,0.97198415,0.95925170,1,100,200,700,0.76000000
12, 35, 2.99114680,4.31501341,0.97235829,0.95947063,1,100,200,700,0.76000000
12, 36, 2.96764398,4.32961941,0.97277313,0.95980519,1,100,200,700,0.76000000
12, 37, 2.95380878,4.33978510,0.97307432,0.96089983,1,100,200,700,0.76000000
12, 38, 2.93343520,4.35121298,0.97347015,0.96026134,1,100,200,700,0.76000000
12, 39, 2.92375994,4.37361193,0.97415435,0.95986593,1,100,200,700,0.76000000
12, 40, 2.90638208,4.40450525,0.97414911,0.96095455,1,100,200,700,0.76000000
12, 41, 2.87630868,4.39614391,0.97491050,0.96049237,1,100,200,700,0.76000000
12, 42, 2.86016941,4.41347265,0.97546667,0.96168458,1,100,200,700,0.76000000
12, 43, 2.84435034,4.45172644,0.97564954,0.96092415,1,100,200,700,0.76000000
12, 44, 2.82565594,4.45041990,0.97636223,0.96193379,1,100,200,700,0.76000000
12, 45, 2.81490541,4.45417595,0.97643918,0.96237779,1,100,200,700,0.76000000
12, 46, 2.80272651,4.46522379,0.97697818,0.96192163,1,100,200,700,0.76000000
12, 47, 2.79168439,4.50506973,0.97705793,0.96160531,1,100,200,700,0.76000000
12, 48, 2.78713489,4.53262758,0.97726351,0.96150810,1,100,200,700,0.76000000
12, 49, 2.78690648,4.52343464,0.97727156,0.96098512,1,100,200,700,0.76000000
12, 50, 2.78067374,4.56505775,0.97727245,0.96035254,1,100,200,700,0.76000000
12, 51, 2.77132583,4.54233599,0.97783607,0.96195817,1,100,200,700,0.76000000
12, 52, 2.76196599,4.56743908,0.97811043,0.96238989,1,100,200,700,0.76000000
12, 53, 2.75488806,4.59481144,0.97833753,0.96229869,1,100,200,700,0.76000000
12, 54, 2.74405479,4.62674475,0.97876394,0.96262717,1,100,200,700,0.76000000
12, 55, 2.74119449,4.63234377,0.97908211,0.96195805,1,100,200,700,0.76000000
12, 56, 2.73619986,4.64216137,0.97922832,0.96336907,1,100,200,700,0.76000000
12, 57, 2.72677922,4.62010241,0.97986180,0.96355766,1,100,200,700,0.76000000
12, 58, 2.72471189,4.67857885,0.98001933,0.96224397,1,100,200,700,0.76000000
12, 59, 2.72428703,4.69892979,0.97952658,0.96181226,1,100,200,700,0.76000000
12, 60, 2.71721339,4.70284128,0.98008370,0.96308333,1,100,200,700,0.76000000
12, 61, 2.70775890,4.75500822,0.98098522,0.96190947,1,100,200,700,0.76000000
12, 62, 2.70213079,4.71177244,0.98099196,0.96338123,1,100,200,700,0.76000000
12, 63, 2.69880438,4.80316305,0.98120379,0.96212846,1,100,200,700,0.76000000
12, 64, 2.69581628,4.80491829,0.98118693,0.96281558,1,100,200,700,0.76000000
12, 65, 2.69341826,4.80059195,0.98158687,0.96295542,1,100,200,700,0.76000000
12, 66, 2.69381571,4.78426075,0.98164988,0.96279734,1,100,200,700,0.76000000
12, 67, 2.69374275,4.81131744,0.98149061,0.96203727,1,100,200,700,0.76000000
12, 68, 2.69309211,4.84964657,0.98121715,0.96214670,1,100,200,700,0.76000000
12, 69, 2.68917394,4.83131456,0.98147315,0.96348470,1,100,200,700,0.76000000
12, 70, 2.68302274,4.88944387,0.98198348,0.96280962,1,100,200,700,0.76000000
12, 71, 2.67909241,4.89256430,0.98200917,0.96340561,1,100,200,700,0.76000000
12, 72, 2.68129015,4.85624790,0.98208785,0.96387380,1,100,200,700,0.76000000
12, 73, 2.68478727,4.86651802,0.98160523,0.96110672,1,100,200,700,0.76000000
12, 74, 2.69779325,4.93636417,0.97998500,0.95725691,1,100,200,700,0.76000000
12, 75, 2.88257289,4.65742254,0.97142833,0.94877869,1,100,200,700,0.76000000
12, 76, 3.01321363,4.61847162,0.96369141,0.95192915,1,100,200,700,0.76000000
12, 77, 2.86619258,4.57215691,0.97044653,0.95996940,1,100,200,700,0.76000000
12, 78, 2.76171970,4.65434456,0.97604126,0.95995110,1,100,200,700,0.76000000
12, 79, 2.71205544,4.81016397,0.97949970,0.96109444,1,100,200,700,0.76000000
12, 80, 2.68594360,4.85460758,0.98074627,0.96332043,1,100,200,700,0.76000000
12, 81, 2.67505741,4.93340778,0.98239100,0.96285820,1,100,200,700,0.76000000
12, 82, 2.66988349,4.94471598,0.98325920,0.96370965,1,100,200,700,0.76000000
12, 83, 2.66605163,4.99124527,0.98324978,0.96391034,1,100,200,700,0.76000000
12, 84, 2.66320896,5.01394987,0.98360020,0.96361846,1,100,200,700,0.76000000
12, 85, 2.66129375,5.03092623,0.98403275,0.96407449,1,100,200,700,0.76000000
12, 86, 2.65988612,5.06965351,0.98405713,0.96360630,1,100,200,700,0.76000000
12, 87, 2.66103387,5.11008835,0.98370379,0.96313184,1,100,200,700,0.76000000
12, 88, 2.65883636,5.05629253,0.98402858,0.96398336,1,100,200,700,0.76000000
12, 89, 2.65818691,5.08711147,0.98365235,0.96394682,1,100,200,700,0.76000000
12, 90, 2.65660858,5.11771536,0.98383451,0.96371573,1,100,200,700,0.76000000
12, 91, 2.65617061,5.12567091,0.98395288,0.96400768,1,100,200,700,0.76000000
12, 92, 2.65546918,5.14859247,0.98389673,0.96352732,1,100,200,700,0.76000000
12, 93, 2.65547967,5.13355255,0.98385131,0.96360010,1,100,200,700,0.76000000
12, 94, 2.65513587,5.17184305,0.98374575,0.96344209,1,100,200,700,0.76000000
12, 95, 2.65538478,5.14700270,0.98379582,0.96352720,1,100,200,700,0.76000000
12, 96, 2.65503454,5.15415907,0.98328477,0.96325958,1,100,200,700,0.76000000
12, 97, 2.65427017,5.19862795,0.98308986,0.96260273,1,100,200,700,0.76000000
12, 98, 2.65725589,5.15831423,0.98263258,0.96095461,1,100,200,700,0.76000000
12, 99, 2.65963960,5.15122128,0.98158604,0.96066272,1,100,200,700,0.76000000
13, 0, 6.03564930,6.32005119,0.80948901,0.87605226,1,100,200,800,0.92000000
13, 1, 5.71694422,6.19788408,0.87165463,0.87460470,1,100,200,800,0.92000000
13, 2, 5.54834080,5.90590000,0.88609254,0.90370631,1,100,200,800,0.92000000
13, 3, 5.30165005,5.76524591,0.91078067,0.91226345,1,100,200,800,0.92000000
13, 4, 5.07132864,5.58104849,0.91584444,0.91514623,1,100,200,800,0.92000000
