word,freq,freq_scaled
pot,13163,0.5449495279700112
poof,584,0.36596880303976753
sees,12246,0.540800830192032
robe,1643,0.4253967484746248
yawed,2,0.03982326329463344
pap,1831,0.43162109708326507
tour,23495,0.5782364172389629
touch,34805,0.6008138502771804
jut,2,0.03982326329463344
not,2605566,0.8487597961151394
leo,2,0.03982326329463344
jays,2,0.03982326329463344
height,12054,0.53989291481274
worth,81431,0.6496484627340329
dues,2,0.03982326329463344
shout,3287,0.4652374932312726
eater,2,0.03982326329463344
night,97526,0.6600108249754695
light,96807,0.6595856911147103
mile,9659,0.5271667446645232
bon,2,0.03982326329463344
rim,3713,0.4722389748200923
bought,57149,0.6293047540560637
deal,83768,0.6512740925335568
hole,25792,0.5835954290510905
does,525614,0.756787125639519
five,62708,0.634637935374876
shed,6229,0.5019636661359611
head,109091,0.6664491830888644
mom,15797,0.5554295083180979
dope,1902,0.43380681501129376
ran,30988,0.5941400714788477
beam,7880,0.5154715202093575
kite,2348,0.44590970853678635
pays,13226,0.5452238494538061
code,148175,0.6840419050463272
cheese,8664,0.5209208405110024
lewd,1747,0.4289229840656257
has,1175964,0.8030525300261752
boot,43870,0.6141124360546686
lone,6450,0.5039667200536759
boys,23928,0.5792856028385047
veal,905,0.3911350913043942
lip,3325,0.46589787779477865
gang,7823,0.5150544247017803
ax,3141,0.4626271773457072
well,552534,0.7596567716701325
luck,60631,0.6327027681030524
aims,2833,0.4566977586133403
wille,2,0.03982326329463344
fail,18680,0.5650605197161696
mess,13192,0.5450759656540936
hell,62008,0.633992991671529
poor,53484,0.625496818279599
sight,14324,0.5498058192329951
man,188878,0.6979861247383432
hack,9827,0.5281574368201591
its,388807,0.7394660167852692
hash,3630,0.4709401085444248
bore,3600,0.47046331888302434
bees,5075,0.49019219821968785
latch,1281,0.41109772772600445
ali,2,0.03982326329463344
look,253526,0.7148982298874454
odds,8297,0.5184341382903344
bang,6791,0.5069265789921513
cough,2217,0.44261140098402607
tar,8297,0.5184341382903344
boss,10004,0.5291830452089442
pave,751,0.3804184566368192
owned,17616,0.5616911498283524
vowed,785,0.38296235659151345
gill,1750,0.4290215591389367
grow,24805,0.5813536703660492
fawn,390,0.3427719813483306
mine,89232,0.6549044587585499
twee,2,0.03982326329463344
jen,2,0.03982326329463344
move,80093,0.6486966086755085
vim,2,0.03982326329463344
hit,64137,0.6359324847810116
hop,4487,0.48311733113728245
mac,2,0.03982326329463344
scene,31920,0.5958425560777456
wag,352,0.3368821726719402
late,55032,0.6271360789556929
knot,2003,0.4367794294670869
deed,1983,0.4362028784724347
vote,58105,0.6302578864401569
tail,11269,0.5360239863382952
woos,2,0.03982326329463344
fine,111803,0.667859994513291
ifs,2,0.03982326329463344
